sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,coh,naive_hops_3_6,lpbt_s_latop,0_17,13934.39601,13117998.0,13118101.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_latop,0_18,15000.830231,10923560.0,10923746.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_latop,0_19,10985.592753,8496616.0,8496798.0
2b,mixed,coh,naive_hops_3_6,butter_donut_x,0_01,8536.818136,772023.0,772027.0
2b,mixed,coh,naive_hops_3_6,butter_donut_x,0_02,8620.041017,1543766.0,1543771.0
2b,mixed,coh,naive_hops_3_6,butter_donut_x,0_03,8712.417445,2313731.0,2313739.0
2b,mixed,coh,naive_hops_3_6,butter_donut_x,0_04,8813.348106,3084172.0,3084184.0
2b,mixed,coh,naive_hops_3_6,butter_donut_x,0_05,8919.499839,3854313.0,3854327.0
2b,mixed,coh,naive_hops_3_6,butter_donut_x,0_06,9034.50602,4625450.0,4625470.0
2b,mixed,coh,naive_hops_3_6,butter_donut_x,0_07,9158.473573,5397306.0,5397324.0
2b,mixed,coh,naive_hops_3_6,butter_donut_x,0_08,9291.585582,6170158.0,6170176.0
2b,mixed,coh,naive_hops_3_6,butter_donut_x,0_09,9432.288965,6942442.0,6942469.0
2b,mixed,coh,naive_hops_3_6,butter_donut_x,0_1,9585.987104,7712844.0,7712878.0
2b,mixed,coh,naive_hops_3_6,butter_donut_x,0_11,9753.40892,8483346.0,8483383.0
2b,mixed,coh,naive_hops_3_6,butter_donut_x,0_12,9936.274132,9256193.0,9256228.0
2b,mixed,coh,naive_hops_3_6,butter_donut_x,0_13,10130.751919,10028285.0,10028309.0
2b,mixed,coh,naive_hops_3_6,butter_donut_x,0_14,10347.555265,10800485.0,10800537.0
2b,mixed,coh,naive_hops_3_6,butter_donut_x,0_15,10584.046591,11573201.0,11573261.0
2b,mixed,coh,naive_hops_3_6,butter_donut_x,0_16,10845.333449,12344857.0,12344908.0
2b,mixed,coh,naive_hops_3_6,butter_donut_x,0_17,11139.079421,13118035.0,13118101.0
2b,mixed,coh,naive_hops_3_6,butter_donut_x,0_18,11460.998928,13888353.0,13888425.0
2b,mixed,coh,naive_hops_3_6,butter_donut_x,0_19,11833.285364,14660882.0,14660957.0
2b,mixed,coh,naive_hops_3_6,ft_x,0_01,9018.359005,772022.0,772027.0
2b,mixed,coh,naive_hops_3_6,ft_x,0_02,9110.328129,1543765.0,1543771.0
2b,mixed,coh,naive_hops_3_6,ft_x,0_03,9210.312775,2313731.0,2313739.0
2b,mixed,coh,naive_hops_3_6,ft_x,0_04,9312.885345,3084172.0,3084184.0
2b,mixed,coh,naive_hops_3_6,ft_x,0_05,9419.289824,3854312.0,3854327.0
2b,mixed,coh,naive_hops_3_6,ft_x,0_06,9530.849409,4625447.0,4625470.0
