sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_05,72692566.52964,131517343.684041,24549280.0,24549865.0
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_06,109052376.765647,214129929.005864,26848721.0,26849334.0
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_07,118356398.2206,250395087.43048,29148197.0,29148852.0
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_08,122262439.551261,276994979.866787,31452083.0,31452776.0
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_09
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_1,126858231.820892,326543064.324923,35912764.0,35913583.0
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_11,126717567.321508,346123402.237681,38111301.0,38112193.0
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_12
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_13
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_01,5288.618262,5222.230376,5492874.0,5492892.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_02,5588.130332,5559.582529,10983049.0,10983075.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_03,6042.396202,6110.999843,16476517.0,16476565.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_04,6911.474084,7280.389681,21967683.0,21967760.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_05,9327.79089,10859.610982,27456560.0,27456697.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_06,1681524.903956,2800272.476282,32880880.0,32881188.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_07,59724168.010822,106502408.278729,34993774.0,34994264.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_08,84245147.258503,159890361.514491,37136365.0,37136976.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_09
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_1,127500168.288491,269598286.113827,41666973.0,41667612.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_11,140385883.736602,312149706.518417,43906430.0,43907105.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_12,148605990.374532,346790174.30636,46127471.0,46128154.0
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_13
2b,mixed,mem,ns_s_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_14
2b,mixed,mem,ns_m_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_01,5654.184522,5589.667871,5492873.0,5492892.0
2b,mixed,mem,ns_m_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_02,6170.214983,6206.347511,10983049.0,10983075.0
2b,mixed,mem,ns_m_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_03,7391.557158,7890.070855,16476507.0,16476565.0
2b,mixed,mem,ns_m_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_04,11715.139186,14396.659191,21967631.0,21967760.0
2b,mixed,mem,ns_m_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_05,31510676.05237,54447380.810409,26063293.0,26063632.0
2b,mixed,mem,ns_m_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_06,58884724.834584,111302668.795569,27975049.0,27975535.0
