sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_15,10907.067458,11573190.0,11573261.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_16,11355.442569,12344853.0,12344908.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_17,11895.303133,13118033.0,13118101.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_18,12545.02141,13888335.0,13888426.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_19,13365.136065,14660877.0,14660958.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_2,14420.481614,15432472.0,15432554.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_21,15898.551955,16204062.0,16204176.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_22,18169.571817,16976486.0,16976640.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_23,23434.111405,17746653.0,17746839.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_24,2602042.265105,18468652.0,18468855.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_01,8895.747214,772022.0,772027.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_02,9028.616102,1543765.0,1543771.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_03,9168.950234,2313728.0,2313739.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_04,9317.73209,3084173.0,3084184.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_05,9477.216888,3854314.0,3854327.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_06,9641.622353,4625448.0,4625470.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_07,9822.860849,5397306.0,5397324.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_08,10014.40682,6170151.0,6170176.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_09,10223.036199,6942441.0,6942470.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_1,10455.228615,7712844.0,7712878.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_11,10707.790364,8483346.0,8483383.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_12,10995.041892,9256192.0,9256228.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_13,11320.638739,10028284.0,10028309.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_14,11690.102315,10800479.0,10800537.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_15,12121.816868,11573186.0,11573261.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_16,12628.176718,12344846.0,12344908.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_17,13241.446558,13118026.0,13118102.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_18,13996.824366,13888325.0,13888426.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_19,14963.077303,14660873.0,14660958.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_2,16264.9934,15432455.0,15432552.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_21,18168.128321,16204017.0,16204168.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_22,21392.866325,16976433.0,16976616.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_23,142180.119024,17745848.0,17746050.0
2b,mixed,mem,kite_medium,cload_hops_4_6,0_24,6741033.511875,18388661.0,18388866.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_02,8979.929883,1543765.0,1543771.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_01,8850.263821,772022.0,772027.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_03,9118.038005,2313731.0,2313739.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_04,9261.97909,3084173.0,3084184.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_05,9417.491571,3854314.0,3854327.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_06,9581.04144,4625447.0,4625470.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_07,9756.592744,5397306.0,5397324.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_08,9944.903034,6170152.0,6170176.0
