sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_2
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_21
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_22
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_23,245048629.928838,14519637.0,14520111.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_01,7516.344953,1509215.0,1509220.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_02,7943.024739,3018918.0,3018926.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_03,8529.794025,4525628.0,4525646.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_04,9469.355548,6032706.0,6032735.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_05,11440.845676,7539472.0,7539512.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_06,19391.79392,9044906.0,9044986.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_07,48396375.153897,9832739.0,9832989.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_08,74846481.181566,10289376.0,10289615.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_09,84382325.181054,10788068.0,10788318.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_1,94254420.384788,11380114.0,11380376.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_11,102502341.624208,12018747.0,12018989.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_12,105247006.841242,12673575.0,12673907.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_13,115316771.144679,13351114.0,13351390.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_14,121787026.638365,13977928.0,13978221.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_15,121897957.597955,14589778.0,14590054.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_16,115074985.671423,15208756.0,15209058.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_17,120106670.021548,15837100.0,15837379.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_18,109770530.250641,16419354.0,16419732.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_19,125224763.059746,16769148.0,16769534.0
2b,same,mem,ns_l_bwop,mclb_hops_4_6,0_2
2b,same,mem,ns_l_bwop,mclb_hops_4_6,0_21
2b,same,mem,ns_l_bwop,mclb_hops_4_6,0_22
