sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_09,11958.46934,6942442.0,6942468.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_1,13478.385038,7712831.0,7712878.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_11,18909.603177,8483322.0,8483383.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_12,9647369.178473,9140139.0,9140226.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_13,29401826.170445,9615728.0,9615863.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_14,51691390.355411,9939251.0,9939418.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_15,65855993.590622,10261330.0,10261512.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_16,74838893.969786,10575947.0,10576134.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_17,84354986.644987,10863788.0,10863974.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_18,92310729.924105,11138428.0,11138634.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_19,104053869.289296,11461483.0,11461671.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_2,112724688.163003,11798549.0,11798728.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_21,120878252.775571,12126788.0,12127009.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_22,127273005.41676,12452078.0,12452297.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_23,131151815.655923,12768420.0,12768638.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_24,133958542.943889,13088075.0,13088296.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_01,8640.129898,772022.0,772027.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_02,8856.361914,1543760.0,1543771.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_03,9109.341237,2313730.0,2313739.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_04,9404.909241,3084174.0,3084184.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_05,9771.909954,3854314.0,3854327.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_06,10247.599739,4625447.0,4625470.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_07,10904.573581,5397303.0,5397324.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_08,11922.532276,6170147.0,6170176.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_09,14114.737549,6942436.0,6942469.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_1,4961917.469015,7665946.0,7666029.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_11,26347722.987185,8153859.0,8153961.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_12,41941689.3731,8572315.0,8572453.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_13,62900443.77058,8938192.0,8938328.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_14,79516371.344492,9256304.0,9256478.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_15,93054439.932962,9545089.0,9545270.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_16,100429526.257736,9822527.0,9822688.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_17,108199259.506024,10141367.0,10141527.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_18,117058615.461329,10450715.0,10450896.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_19,123734921.552241,10777694.0,10777875.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_2,128183225.615674,11095105.0,11095275.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_21,131436831.93794,11418714.0,11418914.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_22,132690061.775937,11743231.0,11743401.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_23,132115686.597128,12049993.0,12050171.0
2b,same,mem,lpbt_s_power,naive_hops_4_6,0_24,131854267.975337,12380475.0,12380689.0
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_01
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_02
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_03
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_04
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_05
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_06
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_07
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_08
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_09
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_1
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_11
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_12
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_13
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_14
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_15
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_16
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_17
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_18
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_19
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_2
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_21
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_22
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_23
2b,same,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_24
2b,same,mem,ns_l_latop,naive_hops_4_6,0_01,7241.054825,772022.0,772027.0
2b,same,mem,ns_l_latop,naive_hops_4_6,0_02,7367.47919,1543766.0,1543771.0
2b,same,mem,ns_l_latop,naive_hops_4_6,0_03,7507.899968,2313731.0,2313739.0
2b,same,mem,ns_l_latop,naive_hops_4_6,0_04,7656.579303,3084173.0,3084184.0
2b,same,mem,ns_l_latop,naive_hops_4_6,0_05,7819.105613,3854317.0,3854327.0
2b,same,mem,ns_l_latop,naive_hops_4_6,0_06,7997.630193,4625451.0,4625470.0
