sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,mem,mesh_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_11
2b,mixed,mem,mesh_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_12
2b,mixed,mem,mesh_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_13
2b,mixed,mem,mesh_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_14
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_01,8546.707049,8450.838117,2745410.0,2745415.0
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_02,8875.929719,8809.063799,5489429.0,5489453.0
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_03,9284.590752,9266.501767,8235749.0,8235795.0
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_04,9832.766597,9906.081892,10980112.0,10980147.0
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_05,10625.717674,10873.411424,13724717.0,13724779.0
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_06,12120.642356,12789.326115,16742677.0,16742762.0
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_07,14484.225431,15865.037928,19213488.0,19213607.0
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_08,24637.591414,29459.578777,21961512.0,21961745.0
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_09,34515962.853715,59428836.254384,23569450.0,23570015.0
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_1,69052913.379382,124275943.784739,24508524.0,24509289.0
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_11,67087347.07608,126203347.838349,24432368.0,24432961.0
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_12,167613998.808236,207345684.524831,23746318.0,23747274.0
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_13
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_14,184381133.086732,238390431.767636,21017174.0,21018069.0
2b,mixed,mem,lpbt_m_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_02,9396.527417,9401.839387,5489430.0,5489453.0
2b,mixed,mem,lpbt_m_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_01,8883.119601,8802.916877,2745409.0,2745415.0
2b,mixed,mem,lpbt_m_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_03,10244.637432,10470.937259,8235747.0,8235795.0
2b,mixed,mem,lpbt_m_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_04,12682.792705,13950.002678,10980099.0,10980147.0
2b,mixed,mem,lpbt_m_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_05,25741.599197,30271.62569,13724611.0,13724779.0
2b,mixed,mem,lpbt_m_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_06,16978303.965314,29358811.036424,15863537.0,15863799.0
2b,mixed,mem,lpbt_m_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_07,34331169.032977,44884150.694528,17153428.0,17153917.0
2b,mixed,mem,lpbt_m_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_08,74549509.947659,109948891.094141,18103053.0,18103663.0
2b,mixed,mem,lpbt_m_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_09,69668317.716244,123312218.111951,19368857.0,19369484.0
2b,mixed,mem,lpbt_m_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_11,88941452.766959,135572778.415642,18762618.0,18763366.0
2b,mixed,mem,lpbt_m_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_1,58880777.016032,96950442.461601,18716886.0,18717516.0
2b,mixed,mem,lpbt_m_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_12,110754049.915955,162036930.91878,19327718.0,19328561.0
2b,mixed,mem,lpbt_m_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_13
2b,mixed,mem,lpbt_m_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_14
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_02,10464.81289,10481.230935,5489425.0,5489453.0
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_01,9655.905595,9533.623443,2745405.0,2745415.0
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_03,12291.796497,12815.300044,8235738.0,8235795.0
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_04,24143.483357,28619.297149,10980047.0,10980147.0
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_05,51801507.567653,92841496.267557,12409660.0,12410324.0
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_06,44886263.881559,88588074.001091,13411138.0,13411661.0
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_07,101014850.197908,137056675.418237,13527972.0,13528892.0
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_08,168261662.035699,200641024.17825,12988215.0,12989189.0
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_09,198206050.665832,233778888.565079,12604086.0,12605014.0
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_1,223019970.949029,254725795.524728,12669938.0,12670914.0
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_11,255425583.535794,294234076.298469,12509422.0,12510361.0
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_12,283009721.153776,327098584.988426,12410238.0,12411188.0
